sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
8781,263.460,14.3823,14.6073,31,3.125,0,2190.25,55.302,30.5,44.6,16.34,12.549,13.7255,98.9728,14.3647,6.09,-6.02379,1,8,0,0,20,72.549,0,0,3.072
8782,263.490,14.0883,14.5931,31,2.34375,0,2190.25,55.302,30.5,44.6,16.82,12.9412,14.1176,103.119,14.3647,6.09,-5.39139,1,8,0,0,20,72.549,0,0,3.072
8783,263.520,13.8349,14.5931,31,1.5625,0,2189.5,55.302,30.5,44.6,17.83,12.9412,14.5098,103.19,14.3647,6.235,-5.39139,1,8,0,0,20,72.549,0,0,3.072
8784,263.550,13.539,14.5017,31,1.5625,0,2188,55.302,30.5,44.6,18.25,11.7647,14.5098,86.7194,14.3647,6.235,-6.02921,1,8,0,0,20,72.549,0,0,3.072
8785,263.580,13.7924,14.5017,31,1.5625,0,2193,55.302,30.5,44.6,18.5,11.3725,14.1176,78.3873,14.3647,6.38,-6.02921,1,8,0,0,20,72.549,0,0,3.072
8786,263.610,13.8775,14.4669,31,.78125,0,2189.75,55.302,30.5,44.6,17.51,12.1569,12.9412,90.8185,14.3647,6.38,-6.02611,1,8,0,0,20,72.549,0,0,3.328
8787,263.640,14.0883,14.4669,31,1.5625,0,2182.5,55.302,30.5,44.6,16.27,12.549,13.3333,99.1265,14.3647,6.235,-6.02611,1,8,0,0,20,72.549,0,0,3.072
8788,263.670,14.2565,14.4669,31,1.5625,0,2206,55.302,30.5,44.6,16.13,12.1569,14.1176,90.6117,14.3647,6.235,-6.02611,1,8,0,0,20,72.549,0,0,3.072
8789,263.700,13.9606,14.5649,31,1.5625,0,2197.75,55.302,30.5,44.6,16.68,12.1569,14.1176,90.7658,14.3647,6.235,-6.03446,1,8,0,0,20,72.549,0,0,3.072
8790,263.730,14.5931,14.5649,31,2.34375,0,2199,55.302,30.5,44.6,16.75,12.1569,14.1176,90.6984,14.3647,6.235,-6.03446,1,8,0,0,20,72.549,0,0,3.072
8791,263.760,14.6782,14.5367,31,2.34375,0,2205.75,55.302,30.5,44.6,16.96,12.549,14.1176,98.9211,14.3647,6.235,-5.86533,1,8,0,0,20,72.549,0,0,3.072
8792,263.790,14.5505,14.5367,31,1.5625,0,2189.5,55.302,30.5,44.6,17.1,12.549,14.1176,98.9363,14.3647,6.235,-5.86533,1,8,0,0,20,72.549,0,0,3.072
8793,263.820,14.5505,14.5367,31,1.5625,0,2192.25,55.302,30.5,44.6,17.33,12.549,14.1176,94.8523,14.3647,6.235,-5.86145,1,8,0,0,20,72.549,0,0,3.072
8794,263.850,13.8775,14.5367,31,1.5625,0,2199.25,55.302,30.5,44.6,17.58,12.549,14.1176,98.9742,14.3647,6.38,-5.86145,1,8,0,0,20,72.549,0,0,3.072
8795,263.880,14.5505,14.5017,31,1.5625,0,2191,55.302,30.5,44.6,17.83,12.549,14.1176,99.0475,14.3647,6.38,-5.70265,1,8,0,0,20,72.549,0,0,3.328
8796,263.910,14.6356,14.5017,31,1.5625,0,2189.25,55.9234,30.5,44.6,17.75,12.549,14.1176,94.9382,14.3647,6.38,-5.70265,1,8,0,0,20,72.549,0,0,3.328
8797,263.940,14.6356,14.4878,31,1.5625,0,2200.25,55.9234,30.5,44.6,17.92,13.3333,14.1176,107.252,14.3647,6.38,-5.39604,1,8,0,0,20,72.549,0,0,3.328
8798,263.970,14.4673,14.4878,31,2.34375,0,2207.5,55.9234,30.5,44.6,18.41,13.3333,14.902,111.393,14.3647,6.38,-5.39604,1,8,0,0,20,72.549,0,0,3.328
8799,264.000,14.0457,14.4738,31,2.34375,0,2206.5,55.9234,30.5,44.6,19.33,12.549,15.2941,98.9087,14.3647,6.525,-5.6986,1,8,0,0,20,72.549,0,0,3.328
8800,264.030,14.7188,14.4738,31,2.34375,0,2204.5,55.302,30.5,44.6,19.5,11.7647,14.902,86.4712,14.3647,6.525,-5.6986,1,8,0,0,20,72.549,0,0,3.328
8801,264.060,14.8039,14.3634,31,2.34375,0,2206.75,55.302,30.5,44.6,19.25,10.9804,13.7255,73.9697,14.3647,6.67,-6.70102,1,8,0,0,20,72.549,0,0,3.328
8802,264.090,14.6356,14.3634,31,2.34375,0,2205,55.302,30.5,44.6,17.51,11.3725,12.549,78.156,14.3647,6.525,-6.70102,1,8,0,0,20,72.549,0,0,3.328
8803,264.120,14.4673,14.3634,31,3.125,0,2192.5,55.302,30.5,44.6,15.78,11.3725,12.549,78.3879,14.3647,6.38,-6.70102,1,8,0,0,20,72.549,0,0,3.328
8804,264.150,14.2972,15.2433,31,3.125,0,2193.75,55.302,30.5,44.6,15.4,11.7647,12.549,82.4938,14.3647,6.235,-6.52424,1,8,0,0,20,72.549,0,0,3.328
8805,264.180,14.887,15.2433,31,3.125,0,2194.5,55.302,30.5,44.6,15.4,11.7647,12.9412,86.6133,14.3647,6.09,-6.52424,1,8,0,0,20,72.549,0,0,3.072
8806,264.210,14.5505,14.6928,31,2.34375,0,2198.25,55.9234,30.5,44.6,15.51,11.7647,13.3333,86.5592,14.3647,6.09,-6.19507,1,8,0,0,20,72.549,0,0,3.072
8807,264.240,14.1289,14.6928,31,1.5625,0,2202.75,55.9234,30.5,44.6,15.92,12.1569,13.3333,90.7109,14.3647,6.09,-6.19507,1,8,0,0,20,72.549,0,0,3.072
8808,264.270,13.9606,14.6928,31,1.5625,0,2208.75,55.9234,30.5,44.6,16.13,12.1569,13.7255,90.5627,14.3647,6.09,-6.03393,1,8,0,0,20,72.549,0,0,3.072
8809,264.300,13.5816,14.6928,31,.78125,0,2213.25,55.9234,30.5,44.6,16.62,12.1569,13.7255,90.5077,14.3647,6.09,-6.03393,1,8,0,0,20,72.549,0,0,3.072
8810,264.330,14.1289,14.6928,31,.78125,0,2210.5,55.9234,30.5,44.6,16.62,12.1569,13.7255,90.54,14.3647,6.09,-6.03395,1,8,0,0,20,72.549,0,0,3.072
8811,264.360,13.8775,14.6928,31,.78125,0,2207.75,55.9234,30.5,44.6,16.89,12.549,14.1176,94.7326,14.3647,6.09,-6.03395,1,8,0,0,20,72.549,0,0,3.072
8812,264.390,14.1289,14.6928,31,.78125,0,2200.75,55.9234,30.5,44.6,17.35,12.549,14.1176,94.7379,14.3647,6.235,-5.86566,1,8,0,0,20,72.549,0,0,3.072
8813,264.420,14.0883,14.6928,31,.78125,0,2202.75,55.9234,30.5,44.6,17.78,12.549,14.1176,94.6867,14.3647,6.235,-5.86566,1,8,0,0,20,72.549,0,0,3.072
8814,264.450,14.0032,14.6144,31,.78125,0,2201.5,55.9234,30.5,44.6,17.53,11.3725,14.1176,78.214,14.3647,6.235,-6.37488,1,8,0,0,20,72.549,0,0,3.072
8815,264.480,14.4673,14.6144,31,.78125,0,2188.25,55.9234,30.5,44.6,17.38,10.5882,12.9412,66.0966,14.3647,6.235,-6.37488,1,8,0,0,20,72.549,0,0,3.072
8816,264.510,14.5931,14.6928,31,.78125,0,2197.25,55.9234,30.5,44.6,16.09,10.5882,12.1569,65.8758,14.3647,6.235,-7.02546,1,8,0,0,20,72.549,0,0,3.072
8817,264.540,14.8039,14.6928,31,1.5625,0,2214.5,55.9234,30.5,44.6,14.65,10.9804,11.7647,73.8055,14.3647,5.945,-7.02546,1,8,0,0,20,72.549,0,0,3.072
8818,264.570,14.5931,14.8085,31,1.5625,0,2198.25,55.9234,30.5,44.6,14.13,11.3725,11.7647,78.3288,14.3647,5.945,-6.52708,1,8,0,0,20,72.549,0,0,3.072
8819,264.600,14.8039,14.8085,31,1.5625,0,2209,55.9234,30.5,44.6,13.82,11.3725,12.1569,78.074,14.3647,5.8,-6.52708,1,8,0,0,20,72.549,0,0,2.816
8820,264.630,14.7188,14.8523,31,1.5625,0,2217.5,55.9234,30.5,44.6,14.05,11.3725,12.549,77.9176,14.3647,5.8,-6.52708,1,8,0,0,20,72.549,0,0,2.816
8821,264.660,14.6356,14.8523,31,.78125,0,2200.25,55.9234,30.5,44.6,14.99,11.7647,13.3333,86.3276,14.3647,5.8,-6.5436,1,8,0,0,20,72.549,0,0,2.816
8822,264.690,14.4248,14.8523,31,.78125,0,2201.5,55.9234,30.5,44.6,15.62,12.1569,13.3333,90.53,14.3647,5.8,-6.5436,1,8,0,0,20,72.549,0,0,2.816
8823,264.720,13.7498,14.7649,31,0,0,2202.75,55.9234,30.5,44.6,16.23,12.1569,13.7255,90.6298,14.3647,5.945,-5.8683,1,8,0,0,20,72.549,0,0,2.816
8824,264.750,14.0032,14.7649,31,0,0,2205,55.9234,30.5,44.6,16.44,11.3725,13.7255,78.145,14.3647,5.945,-5.8683,1,8,0,0,20,72.549,0,0,2.816
8825,264.780,14.2565,14.6928,31,0,0,2206.75,55.9234,30.5,44.6,16.51,10.9804,12.9412,69.7987,14.3647,5.945,-6.71014,1,8,0,0,20,72.549,0,0,2.816
8826,264.810,14.214,14.6928,31,0,0,2208.5,55.9234,30.5,44.6,15.48,10.9804,12.549,69.9319,14.3647,5.945,-6.71014,1,8,0,0,20,72.549,0,0,2.816
8827,264.840,14.4248,14.6928,31,.78125,0,2210.5,55.9234,30.5,44.6,14.82,10.9804,12.1569,70.0232,14.3647,5.8,-6.87043,1,8,0,0,20,72.549,0,0,2.816
8828,264.870,14.0883,14.6928,31,.78125,0,2214.75,55.9234,30.5,44.6,14.37,10.9804,11.7647,69.6206,14.3647,5.8,-6.87043,1,8,0,0,20,72.549,0,0,2.816
8829,264.900,14.6356,14.7794,31,1.5625,0,2217,55.9234,30.5,44.6,14.06,10.9804,11.7647,69.5691,14.3647,5.655,-6.70123,1,8,0,0,20,72.549,0,0,2.816
8830,264.930,14.7188,14.7794,31,1.5625,0,2208.5,55.9234,30.5,44.6,13.9,10.9804,11.7647,69.7595,14.3647,5.655,-6.70123,1,8,0,0,20,72.549,0,0,2.816
8831,264.960,14.9296,14.8085,31,2.34375,0,2207.25,55.9234,30.5,44.6,13.82,11.7647,12.1569,86.3228,14.3647,5.655,-6.37432,1,8,0,0,20,72.549,0,0,2.816
8832,264.990,14.887,14.8085,31,2.34375,0,2216.5,55.9234,30.5,44.6,14.47,12.9412,13.7255,102.974,14.3647,5.655,-6.37432,1,8,0,0,20,72.549,0,0,2.816
8833,265.020,14.4673,14.6928,31,2.34375,0,2214.75,55.9234,30.5,44.6,16.02,13.3333,14.902,111.327,14.3647,5.655,-4.6934,1,8,0,0,20,72.549,0,0,2.816
8834,265.050,14.9296,14.6928,31,2.34375,0,2211.25,55.9234,30.5,44.6,17.95,13.3333,15.2941,107.172,14.3647,5.945,-4.6934,1,8,0,0,20,72.549,0,0,3.072
8835,265.080,14.7613,13.1869,31,2.34375,0,2208.5,55.9234,30.5,44.6,19.37,12.549,15.2941,94.708,14.3647,6.09,-5.87197,1,8,0,0,20,72.549,0,0,3.328
8836,265.110,14.6782,13.1869,31,2.34375,0,2231.25,55.9234,30.5,44.6,19.89,12.549,14.5098,94.4643,14.3647,6.38,-5.87197,1,8,0,0,20,72.549,0,0,3.328
8837,265.140,14.2565,13.1869,31,2.34375,0,2235.25,55.9234,30.5,44.6,18.95,12.1569,14.5098,90.21,14.3647,6.38,-5.87197,1,8,0,0,20,72.549,0,0,3.328
8838,265.170,14.8464,14.3428,31,3.125,0,2215.25,55.9234,30.5,44.6,18.32,11.7647,14.1176,86.2885,14.3647,6.38,-6.05207,1,8,0,0,20,72.549,0,0,3.328
8839,265.200,15.0572,14.3428,31,3.125,0,2212,55.9234,30.5,44.6,17.74,11.7647,13.7255,82.1726,14.3647,6.38,-6.05207,1,8,0,0,20,72.549,0,0,3.328
8840,265.230,15.3937,14.3771,31,3.90625,0,2223,55.9234,30.5,44.6,16.06,11.7647,12.549,81.8932,14.3647,6.235,-6.53984,1,8,0,0,20,72.549,0,0,3.328
8841,265.260,15.4769,14.3771,31,4.6875,0,2210.25,55.9234,30.5,44.6,15.35,11.7647,12.549,82.1999,14.3647,6.235,-6.53984,1,8,0,0,20,72.549,0,0,3.328
8842,265.290,15.3086,14.5087,31,4.6875,0,2207,55.9234,30.5,44.6,15.18,11.7647,13.3333,82.2528,14.3647,6.09,-6.20622,1,8,0,0,20,72.549,0,0,3.072
8843,265.320,15.6471,14.5087,31,4.6875,0,2212,55.9234,30.5,44.6,15.72,10.9804,13.3333,73.8379,14.3647,6.09,-6.20622,1,8,0,0,20,72.549,0,0,3.072
8844,265.350,15.6045,14.6002,31,3.90625,0,2213.75,55.9234,30.5,44.6,16.05,10.9804,12.549,69.629,14.3647,6.09,-6.88412,1,8,0,0,20,72.549,0,0,3.072
8845,265.380,15.3937,14.6002,31,3.125,0,2218.25,55.9234,30.5,44.6,15.46,10.9804,12.1569,69.5321,14.3647,5.945,-6.88412,1,8,0,0,20,72.549,0,0,3.072
8846,265.410,14.9721,14.6928,31,2.34375,0,2222.25,55.9234,30.5,44.6,14.97,10.9804,12.1569,73.9193,14.3647,5.945,-6.8708,1,8,0,0,20,72.549,0,0,3.072
8847,265.440,14.9296,14.6928,31,2.34375,0,2223.25,55.9234,30.5,44.6,14.4,10.9804,12.1569,73.6053,14.3647,5.8,-6.8708,1,8,0,0,20,72.549,0,0,3.072
8848,265.470,14.6782,14.7649,31,1.5625,0,2227,55.9234,30.5,44.6,14.4,10.1961,12.1569,60.9467,14.3647,5.8,-7.05579,1,8,0,0,20,72.549,0,0,2.816
8849,265.500,14.214,14.7649,31,1.5625,0,2210.5,55.9234,30.5,44.6,14.32,10.1961,11.7647,61.0726,14.3647,5.655,-7.05579,1,8,0,0,20,72.549,0,0,2.816
8850,265.530,14.1289,14.7939,31,.78125,0,2214,55.9234,30.5,44.6,13.93,10.9804,11.7647,69.4167,14.3647,5.655,-6.88472,1,8,0,0,20,72.549,0,0,2.816
8851,265.560,13.7924,14.7939,31,.78125,0,2209.5,55.9234,30.5,44.6,13.69,10.9804,11.7647,73.8813,14.3647,5.51,-6.88472,1,8,0,0,20,72.549,0,0,2.816
8852,265.590,14.0883,14.7939,31,0,0,2212.75,55.9234,30.5,44.6,14,11.3725,12.549,77.981,14.3647,5.51,-6.88472,1,8,0,0,20,72.549,0,0,2.816
8853,265.620,13.9606,14.8012,31,0,0,2219.5,55.9234,30.5,44.6,14.39,11.3725,12.9412,77.8602,14.3647,5.51,-6.54197,1,8,0,0,20,72.549,0,0,2.816
8854,265.650,14.0457,14.8012,31,0,0,2223,55.9234,30.5,44.6,15.13,10.9804,12.9412,73.757,14.3647,5.655,-6.54197,1,8,0,0,20,72.549,0,0,2.816
8855,265.680,13.8349,14.6928,31,0,0,2221.5,55.9234,30.5,44.6,15.29,11.7647,12.549,82.0052,14.3647,5.655,-6.54958,1,8,0,0,20,72.549,0,0,2.816
8856,265.710,14.2972,14.6928,31,0,0,2230,56.5448,30.5,44.6,15.29,12.549,13.3333,98.6652,14.3647,5.655,-6.54958,1,8,0,0,19,72.549,0,0,2.816
8857,265.740,14.3823,14.6928,31,0,0,2235,56.5448,30.5,44.6,15.98,13.3333,14.5098,107.04,14.3647,5.655,-5.41535,1,8,0,0,20,72.549,0,0,2.816
8858,265.770,14.214,14.6928,31,0,0,2233.25,56.5448,30.5,44.6,17.27,11.7647,14.5098,86.015,14.3647,5.8,-5.41535,1,8,0,0,20,72.549,0,0,2.816
8859,265.800,14.6356,13.8162,31,.78125,0,2214,56.5448,30.5,44.6,18.48,11.3725,14.1176,77.7566,14.3647,6.09,-6.54483,1,8,0,0,20,72.549,0,0,3.072
8860,265.830,14.508,13.8162,31,.78125,0,2221.5,56.5448,30.5,44.6,17.74,12.1569,13.3333,90.3691,14.3647,6.09,-6.54483,1,8,0,0,20,72.549,0,0,3.072
8861,265.860,14.8039,14.453,31,1.5625,0,2228.25,56.5448,30.5,44.6,16.61,12.9412,13.7255,102.873,14.3647,6.09,-5.71788,1,8,0,0,20,72.549,0,0,3.072
8862,265.890,14.7188,14.453,31,2.34375,0,2213.75,55.9234,30.5,44.6,16.4,12.9412,14.5098,102.972,14.3647,6.09,-5.71788,1,8,0,0,20,72.549,0,0,3.072
8863,265.920,15.0978,14.4669,31,3.125,0,2226.75,55.9234,30.5,44.6,17.48,11.3725,14.1176,77.9408,14.3647,6.09,-6.37691,1,8,0,0,20,72.549,0,0,3.072
8864,265.950,15.0572,14.4669,31,3.125,0,2231.25,56.5448,30.5,44.6,17.37,11.7647,13.3333,81.8377,14.3647,6.235,-6.37691,1,8,0,0,20,72.549,0,0,3.072
8865,265.980,15.3937,14.4599,31,3.90625,0,2230.75,56.5448,30.5,44.6,16.58,12.1569,13.3333,90.2503,14.3647,6.09,-6.04635,1,8,0,0,20,72.549,0,0,3.072
8866,266.010,15.3512,14.4599,31,3.90625,0,2230.5,56.5448,30.5,44.6,16.22,11.7647,13.3333,86.0512,14.3647,6.09,-6.04635,1,8,0,0,20,72.549,0,0,3.072
8867,266.040,15.0572,14.5297,31,3.90625,0,2227.75,56.5448,30.5,44.6,16.02,11.7647,13.3333,86.0883,14.3647,6.09,-6.21785,1,8,0,0,20,72.549,0,0,3.072
8868,266.070,15.0978,14.5297,31,3.90625,0,2221,56.5448,30.5,44.6,16.08,11.7647,13.3333,86.187,14.3647,6.09,-6.21785,1,8,0,0,20,72.549,0,0,3.072
8869,266.100,14.7188,14.5297,31,3.90625,0,2221.75,56.5448,30.5,44.6,16.36,12.1569,13.3333,90.3599,14.3647,5.945,-6.21785,1,8,0,0,20,72.549,0,0,3.072
8870,266.130,14.887,14.5719,31,3.90625,0,2221.75,56.5448,30.5,44.6,16.43,12.549,14.1176,98.7279,14.3647,6.09,-6.04692,1,8,0,0,20,72.549,0,0,3.072
8871,266.160,14.5931,14.5719,31,3.90625,0,2221.75,56.5448,30.5,44.6,17.36,12.9412,14.5098,102.912,14.3647,6.09,-6.04692,1,8,0,0,20,72.549,0,0,3.072
8872,266.190,14.4673,14.4878,31,3.125,0,2234,56.5448,30.5,44.6,18.94,12.549,14.902,98.7232,14.3647,6.235,-5.41795,1,8,0,0,20,72.549,0,0,3.072
8873,266.220,14.0032,14.4878,31,3.125,0,2233,56.5448,30.5,44.6,19.28,12.1569,14.5098,90.2146,14.3647,6.38,-5.41795,1,8,0,0,20,72.549,0,0,3.328
8874,266.250,14.2565,14.3771,31,3.125,0,2235.75,56.5448,30.5,44.6,18.94,12.1569,14.1176,90.179,14.3647,6.38,-6.22122,1,8,0,0,20,72.549,0,0,3.328
8875,266.280,14.2972,14.3771,31,3.125,0,2229.75,56.5448,30.5,44.6,18.28,12.549,14.1176,94.455,14.3647,6.38,-6.22122,1,8,0,0,20,72.549,0,0,3.328
8876,266.310,14.5931,14.3908,31,3.125,0,2224.75,56.5448,30.5,44.6,17.44,12.1569,14.1176,90.2299,14.3647,6.38,-5.87813,1,8,0,0,20,72.549,0,0,3.328
8877,266.340,14.5931,14.3908,31,3.90625,0,2224.75,56.5448,30.5,44.6,17.28,11.7647,13.7255,86.1271,14.3647,6.38,-5.87813,1,8,0,0,20,72.549,0,0,3.328
8878,266.370,14.3823,14.4669,31,3.90625,0,2221.75,56.5448,30.5,44.6,17.2,12.1569,13.7255,90.3531,14.3647,6.235,-6.05251,1,8,0,0,20,72.549,0,0,3.328
8879,266.400,14.7613,14.4669,31,3.90625,0,2223,56.5448,30.5,44.6,17.06,11.3725,13.7255,77.7788,14.3647,6.235,-6.05251,1,8,0,0,20,72.549,0,0,3.328
8880,266.430,14.5505,14.5227,31,3.90625,0,2240,56.5448,30.5,44.6,16.85,11.7647,12.9412,81.933,14.3647,6.235,-6.38455,1,8,0,0,20,72.549,0,0,3.328
8881,266.460,14.5505,14.5227,31,3.90625,0,2234,56.5448,30.5,44.6,16.23,12.1569,13.3333,90.1977,14.3647,6.09,-6.38455,1,8,0,0,20,72.549,0,0,3.072
8882,266.490,13.7924,14.6002,31,3.125,0,2231.25,56.5448,30.5,44.6,16.22,12.1569,13.7255,90.3644,14.3647,6.09,-6.04712,1,8,0,0,20,72.549,0,0,3.072
8883,266.520,13.7924,14.6002,31,3.125,0,2238.25,56.5448,30.5,44.6,16.5,11.7647,13.7255,81.7087,14.3647,6.09,-6.04712,1,8,0,0,20,72.549,0,0,3.072
8884,266.550,13.9606,14.6002,31,2.34375,0,2243.25,56.5448,30.5,44.6,16.78,11.3725,13.3333,77.4002,14.3647,6.09,-6.04712,1,8,0,0,20,72.549,0,0,3.072
8885,266.580,13.9606,14.6002,31,1.5625,0,2221.25,56.5448,30.5,44.6,16.16,10.9804,12.9412,73.6215,14.3647,6.09,-6.56609,1,8,0,0,20,72.549,0,0,3.072
8886,266.610,13.539,14.6002,31,1.5625,0,2227.5,56.5448,30.5,44.6,15.49,10.9804,12.549,73.3813,14.3647,6.09,-6.56609,1,8,0,0,20,72.549,0,0,3.072
8887,266.640,13.7498,14.6928,31,.78125,0,2234,56.5448,30.5,44.6,15,10.5882,12.549,64.9452,14.3647,5.945,-6.72251,1,8,0,0,20,72.549,0,0,3.072
8888,266.670,13.8349,14.6928,31,.78125,0,2223,56.5448,30.5,44.6,14.77,9.41177,11.3725,53.3213,14.3647,5.945,-6.72251,1,8,0,0,20,72.549,0,0,3.072
8889,266.700,13.9181,14.7649,31,.78125,0,2235.5,56.5448,30.5,44.6,12.89,9.41177,10.5882,51.6425,14.3647,5.655,-7.54019,1,8,0,0,20,72.549,0,0,2.816
8890,266.730,13.7924,14.7649,31,.78125,0,2233.5,56.5448,30.5,44.6,12.19,9.41177,10.5882,51.9551,14.3647,5.51,-7.54019,1,8,0,0,20,72.549,0,0,2.816
8891,266.760,14.0883,14.9482,31,0,0,2235.25,56.5448,30.5,44.6,11.82,10.1961,10.5882,56.4915,14.3647,5.365,-7.47841,1,8,0,0,20,72.549,0,0,2.816
8892,266.790,14.0032,14.9482,31,0,0,2235,56.5448,30.5,44.6,11.81,10.1961,10.9804,60.7088,14.3647,5.22,-7.47841,1,8,0,0,20,72.549,0,0,2.56
8893,266.820,13.9606,14.9705,31,-.78125,0,2222.5,56.5448,30.5,44.6,12.14,9.80392,10.9804,54.3418,14.3647,5.22,-7.39133,1,8,0,0,20,72.549,0,0,2.56
8894,266.850,14.0457,14.9705,31,-.78125,0,2228,56.5448,30.5,44.6,12.19,9.41177,10.9804,53.0071,14.3647,5.22,-7.39133,1,8,0,0,20,72.549,0,0,2.56
8895,266.880,13.3708,14.8964,31,-.78125,0,2229.75,56.5448,30.5,44.6,12.19,10.1961,10.9804,56.6432,14.3647,5.22,-7.49439,1,8,0,0,20,72.549,0,0,2.56
8896,266.910,13.7924,14.8964,31,-1.5625,0,2228.25,56.5448,30.5,44.6,12.08,10.5882,10.9804,65.0801,14.3647,5.075,-7.49439,1,8,0,0,20,72.549,0,0,2.56
8897,266.940,13.8349,14.867,31,-1.5625,0,2239.5,56.5448,30.5,44.6,12.14,9.41177,11.3725,53.1331,14.3647,5.075,-7.39757,1,8,0,0,20,72.549,0,0,2.56
8898,266.970,13.9181,14.867,31,-1.5625,0,2239.25,56.5448,30.5,44.6,12.52,9.01961,11.3725,50.504,14.3647,5.075,-7.39757,1,8,0,0,20,72.549,0,0,2.56
8899,267.000,13.539,14.8157,31,-1.5625,0,2233,56.5448,30.5,44.6,12.64,8.62745,10.9804,47.6698,14.3647,5.075,-7.75652,1,8,0,0,20,72.549,0,0,2.56
8900,267.030,13.9181,14.8157,31,-.78125,0,2232,56.5448,30.5,44.6,12.36,5.88235,10.5882,34.2824,14.3647,5.075,-7.75652,1,8,0,0,20,72.549,0,0,2.56
8901,267.060,14.214,14.8157,31,-.78125,0,2229.5,56.5448,30.5,44.6,11.76,0,9.01961,0,14.3647,4.93,-7.75652,1,8,0,0,20,72.549,0,0,2.304
8902,267.090,14.5505,14.823,31,-.78125,0,2220.75,56.5448,30.5,44.6,9.6,0,7.05882,0,14.3647,4.785,-9.66465,1,8,0,0,20,72.549,0,0,2.304
8903,267.120,14.3823,14.823,31,0,0,2221.75,56.5448,30,44.6,7.94,0,6.66667,0,14.3647,4.495,-9.66465,1,8,0,0,19,72.549,0,0,2.048
8904,267.150,14.0883,17.2525,31,0,0,2216.5,56.5448,29.5,44.6,7.22,0,5.88235,0,14.3647,4.35,-9.66476,1,8,0,0,16,0,0,0,2.048
8905,267.180,14.7188,17.2525,31,0,0,2204,56.5448,29,44.6,6.43,0,5.4902,0,14.3647,4.06,-9.66476,1,8,0,0,9,0,0,0,1.792
8906,267.210,14.8039,16.3974,31,0,0,2212.5,56.5448,28,44.6,5.94,0,5.4902,0,14.3647,3.915,-9.6648,1,8,0,0,5,0,0,0,2.048
8907,267.240,14.7188,16.3974,31,0,0,2204.75,56.5448,27.5,44.6,5.63,0,5.4902,0,14.3647,3.77,-9.6648,1,8,0,0,1,0,0,0,1.792
8908,267.270,14.6782,15.1589,31,0,0,2197.25,56.5448,27,44.6,5.54,0,5.4902,0,14.3647,3.625,-9.66485,1,8,0,0,1,0,0,0,1.792
8909,267.300,14.3397,15.1589,31,0,0,2186,56.5448,26,44.6,5.44,0,5.4902,0,14.3647,3.48,-9.66485,1,8,0,0,1,0,0,0,1.792
8910,267.330,14.887,15.1133,31,0,0,2170.5,56.5448,25.5,44.6,5.35,0,5.09804,0,14.3647,3.48,-9.66495,1,8,0,0,1,0,0,0,1.536
8911,267.360,14.887,15.1133,31,-.78125,0,2148.25,56.5448,25,44.6,5.3,0,5.09804,0,14.3647,3.335,-9.66495,1,8,0,0,0,0,0,0,1.536
8912,267.390,14.8039,15.0378,31,-.78125,0,2122.75,56.5448,24.5,44.6,5.25,0,4.70588,0,14.3647,3.335,-9.665,1,8,0,0,0,0,0,0,1.536
8913,267.420,14.5931,15.0378,31,-1.5625,0,2063.5,56.5448,23.5,44.6,5.05,0,4.70588,0,14.3647,3.19,-9.665,1,8,0,0,0,0,0,0,0
8914,267.450,14.3823,14.6928,31,-1.5625,0,2019.75,56.5448,23,44.6,4.94,0,4.70588,0,14.3647,3.19,-9.66504,1,8,0,0,0,0,0,0,0
8915,267.480,14.2565,14.6928,31,-1.5625,0,1973.5,56.5448,22.5,44.6,4.77,0,4.31373,0,14.3647,3.19,-9.66504,1,8,0,0,0,0,0,0,0
8916,267.510,14.3397,14.6928,31,0,0,1922.25,56.5448,21.5,44.6,4.58,0,4.31373,0,14.3647,3.045,-9.55963,1,8,0,0,0,0,0,0,0
8917,267.540,14.2972,14.6928,31,0,0,1912,56.5448,21.5,44.6,4.35,0,3.92157,0,14.3647,3.045,-9.55963,1,8,0,0,0,0,0,0,0
8918,267.570,13.8775,14.6928,31,0,0,1858.5,56.5448,20.5,44.6,4.11,0,3.52941,0,14.3647,3.045,-9.55963,1,8,0,0,0,0,0,0,0
8919,267.600,14.3823,14.6928,31,0,0,1801.5,56.5448,20,44.6,4,0,3.52941,0,14.3647,3.045,-9.31649,1,8,0,0,0,0,0,0,0
8920,267.630,14.3823,14.6928,31,0,0,1740.25,56.5448,19,44.6,3.79,0,3.52941,0,14.3647,3.045,-9.31649,1,8,0,0,0,0,0,0,0
8921,267.660,13.8775,14.6928,31,0,0,1698.75,56.5448,18,44.6,3.75,0,3.52941,0,14.3647,3.045,-9.02506,1,8,0,0,0,0,0,0,0
8922,267.690,14.214,14.6928,31,0,0,1637,56.5448,17,44.6,3.64,0,3.13725,0,14.3647,3.045,-9.02506,1,8,0,0,0,0,0,0,0
8923,267.720,14.2972,14.6928,31,0,0,1567.75,56.5448,16,44.6,3.57,0,3.13725,0,14.3647,3.045,-8.70585,1,8,0,0,0,0,0,0,0
8924,267.750,14.3397,14.6928,31,0,0,1542.5,56.5448,15.5,44.6,3.54,0,3.13725,0,14.3647,3.045,-8.70585,1,8,0,0,0,0,0,0,0
