sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,BOOST ERROR,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
6231,249.28,19.69,17.46,12.65,31,0.00,-2.34,35.73,2210,0.547725729803123,58,18.5,80.6,20.17,1.92,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,10,0,0,1,0.00,0,0,0.00,0,0,177.8
6232,249.32,19.78,18.60,12.65,31,0.00,-2.34,36.01,2151,0.579570017431726,58,18.5,80.6,20.78,1.8,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,10,0,0,1,0.00,0,0,0.00,0,0,177.8
6233,249.36,19.73,19.98,12.66,31,0.00,-2.34,35.84,2069,0.506270387821675,58,18.5,80.6,17.46,1.78,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6234,249.4,19.78,20.33,12.66,31,0.00,-2.34,35.98,2006,0.443923719306992,58,18.5,80.6,14.84,1.9,0.00,7.84,0.00,14.22,5.08,-9.14,-9.57,-0.42,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6235,249.44,19.65,20.33,12.67,31,0.00,-2.34,35.51,1957,0.508152312803476,58,18.5,80.6,16.57,2,2.75,7.84,25.16,14.22,5.22,-9.00,-9.57,-0.57,1,10,0,0,1,0.00,0,0,3.58,5.84341333333333,0,177.8
6236,249.48,19.90,20.33,12.62,30,0.00,-2.34,36.57,1872,0.544230769230769,58,19,80.6,16.98,2.04,18.82,12.94,171.62,14.22,5.51,-8.71,-1.76,6.95,1,10,0,0,2,74.90,0,0,3.84,5.9904,0,177.8
6237,249.52,19.82,20.33,12.62,30,0.00,-2.34,36.30,1916,0.791859099804305,58,19,80.6,25.29,2.46,32.55,26.67,225.01,14.22,7.25,-6.97,-1.76,5.21,1,10,0,0,1,74.90,0,0,5.38,8.5848,0,177.8
6238,249.56,19.78,20.33,8.59,30,0.00,-2.34,56.58,2052,1.69339507677309,58,10,80.6,57.9,2.74,29.80,32.55,229.14,14.22,12.18,-2.04,3.56,5.60,1,10,0,0,3,74.90,0,0,6.66,11.3789866666667,0,177.8
6239,249.6,14.05,20.33,10.65,30,0.00,-2.34,24.21,2269,1.39980165289256,58,8,80.6,52.93,2.62,21.57,31.76,206.09,14.22,13.92,-0.30,2.74,3.04,1,10,0,0,4,74.90,0,0,7.17,13.552,0,177.8
6240,249.64,11.01,20.33,10.65,30,0.00,-0.78,3.32,2476,1.11190548318691,58,8,82.4,45.88,2.46,14.51,24.31,134.28,14.22,13.34,-0.88,2.74,3.62,1,10,0,0,5,74.90,0,0,6.14,12.67584,0,177.8
6241,249.68,12.44,20.33,13.89,30,0.00,-0.78,-11.64,2554,0.835794008224006,58,8.5,82.4,35.57,2.32,13.73,20.00,122.48,14.22,11.75,-2.47,-3.64,-1.17,1,10,0,0,7,74.90,0,0,5.89,12.5291733333333,0,179.6
6242,249.72,12.74,20.33,13.89,30,0.00,-0.78,-9.06,2494,0.808983356727491,58,16,82.4,33.62,2.28,15.29,19.61,141.99,14.22,11.46,-2.76,-3.64,-0.88,1,10,0,0,7,74.90,0,0,6.66,13.8306133333333,0,179.6
6243,249.76,12.99,20.33,11.54,30,0.00,-0.78,11.18,2434,0.845362095531587,58,16.5,82.4,34.29,2.32,18.43,21.57,177.60,14.22,11.02,-3.20,-1.05,2.15,1,10,0,0,10,74.90,0,0,6.14,12.4608,0,179.6
6244,249.8,12.44,20.33,11.65,30,0.00,-0.78,6.38,2340,0.956410256410257,58,16,82.4,37.3,2.42,20.00,23.53,190.62,14.22,11.31,-2.91,1.93,4.84,1,10,0,0,12,74.90,0,0,6.40,12.48,0,179.6
6245,249.84,11.60,20.33,11.65,30,0.00,-0.78,-0.43,2252,1.11873889875666,58,15.5,82.4,41.99,2.44,20.00,24.31,187.38,14.22,11.89,-2.33,1.93,4.26,1,10,0,0,14,74.90,0,0,6.66,12.4910933333333,0,179.6
6246,249.88,10.59,19.18,11.28,30,0.00,-0.78,-6.48,2348,1.06394123283296,58,15.5,82.4,41.64,2.44,20.78,24.31,200.62,14.22,12.47,-1.75,1.77,3.52,1,10,0,0,16,74.90,0,0,6.91,13.52592,0,179.6
6247,249.92,10.80,17.92,11.57,30,0.00,-0.78,-7.17,2238,1.1588425874204,58,15,82.4,43.22,2.48,20.78,25.10,199.63,14.22,12.62,-1.60,2.42,4.02,1,10,0,0,16,74.90,0,0,6.91,12.88944,0,179.6
6248,249.96,11.18,17.00,11.57,30,0.00,-0.78,-3.53,2331,1.11272259171852,58,15.5,82.4,43.22,2.48,20.39,25.10,196.03,14.22,12.91,-1.31,2.42,3.73,1,10,0,0,18,74.90,0,0,6.40,12.4293333333333,0,179.6
6249,250,11.64,15.96,13.18,30,0.00,-0.78,-13.20,2290,1.10684572551589,58,15,82.4,42.24,2.46,20.78,25.10,201.82,14.22,12.91,-1.31,2.53,3.84,1,10,0,0,19,74.90,0,0,6.40,12.212,0,179.6
6250,250.04,11.81,15.04,13.18,30,0.00,-0.78,-11.59,2277,1.08736414535075,58,15,82.4,41.27,2.44,20.39,24.71,192.37,14.22,12.91,-1.31,2.53,3.84,1,10,0,0,19,74.90,0,0,6.66,12.6311466666667,0,179.6
6251,250.08,12.53,14.47,13.07,30,0.00,-0.78,-4.35,2324,1.02717005485641,58,15.5,82.4,39.79,2.44,20.39,24.71,198.37,14.22,12.91,-1.31,1.83,3.15,1,10,0,0,19,74.90,0,0,6.66,12.89184,0,179.6
6252,250.12,12.95,13.90,13.00,30,0.00,-0.78,-0.38,2283,1.06506076864119,58,15,82.4,40.53,2.42,20.39,24.71,196.82,14.22,12.76,-1.46,2.23,3.69,1,10,0,0,19,74.90,0,0,6.66,12.6644266666667,0,179.6
6253,250.16,13.12,13.55,13.00,30,0.00,-0.78,0.90,2307,1.08790637191157,58,14.5,82.4,41.83,2.44,20.39,24.71,193.45,14.22,12.91,-1.31,2.23,3.54,1,10,0,0,19,74.90,0,0,6.66,12.79616,0,179.6
6254,250.2,13.03,13.09,12.89,30,0.00,-0.78,1.12,2315,1.04578833693305,58,15,82.4,40.35,2.44,20.00,24.71,191.69,14.22,12.91,-1.31,2.04,3.35,1,10,0,0,19,74.90,0,0,6.66,12.8405333333333,0,179.6
6255,250.24,13.08,13.09,12.78,30,0.00,-0.78,2.28,2277,1.07773386034256,58,15,82.4,40.9,2.42,19.22,24.31,183.74,14.22,12.91,-1.31,1.35,2.67,1,10,0,0,19,74.90,0,0,6.66,12.62976,0,179.6
6256,250.28,13.03,12.98,12.78,30,0.00,-0.78,1.96,2325,0.993655231745349,58,15,82.4,38.5,2.4,19.22,23.92,181.12,14.22,12.76,-1.46,1.35,2.81,1,10,0,0,18,74.90,0,0,6.66,12.8946133333333,0,179.6
6257,250.32,12.78,12.86,12.88,30,0.00,-0.78,-0.75,2289,0.999694122787852,58,15.5,82.4,38.13,2.4,18.82,23.53,178.51,14.22,12.76,-1.46,1.00,2.46,1,10,0,0,19,74.90,0,0,6.40,12.2053333333333,0,179.6
6258,250.36,13.16,12.86,12.88,30,0.00,-0.78,2.15,2314,0.983644809333477,58,15.5,82.4,37.94,2.4,17.65,23.14,165.07,14.22,12.62,-1.60,1.00,2.60,1,10,0,0,19,74.90,0,0,6.40,12.3426666666667,0,179.6
6259,250.4,13.16,12.75,13.43,30,-0.78,-0.78,-2.04,2303,0.964636926082709,58,15.5,82.4,37.03,2.36,17.65,22.35,165.09,14.22,12.47,-1.75,0.01,1.76,1,10,0,0,18,74.90,0,0,5.89,11.30128,0,179.6
6260,250.44,13.25,12.86,13.54,30,-1.56,-2.34,-2.20,2308,0.959636009099772,58,15.5,82.4,36.91,2.36,17.25,21.96,162.41,14.22,12.18,-2.04,0.01,2.05,1,10,0,0,18,74.90,0,0,5.89,11.32336,0,179.6
6261,250.48,13.25,13.09,13.54,30,-1.56,-2.34,-2.20,2312,0.957560025957171,58,15.5,82.4,36.89,2.36,16.86,21.96,159.64,14.22,12.18,-2.04,0.01,2.05,1,10,0,0,18,74.90,0,0,5.89,11.34176,0,179.6
6262,250.52,13.46,13.32,13.63,30,-1.56,-2.34,-1.28,2301,0.954992937085733,58,15.5,82.4,36.62,2.38,16.86,21.57,157.02,14.22,12.04,-2.18,-0.45,1.73,1,10,0,0,19,74.90,0,0,5.63,10.7981866666667,0,179.6
6263,250.56,13.62,13.55,13.72,30,-0.78,-2.34,-0.67,2317,0.952644075113318,58,15.5,82.4,36.78,2.36,16.47,21.57,154.37,14.22,11.89,-2.33,-0.91,1.42,1,10,0,0,19,74.90,0,0,5.63,10.8721066666667,0,179.6
6264,250.6,13.75,13.67,13.72,30,0.00,-2.34,0.25,2305,0.945888479062703,58,15.5,82.4,36.33,2.34,16.08,21.18,151.77,14.22,11.89,-2.33,-0.91,1.42,1,10,0,0,18,74.90,0,0,5.63,10.8157866666667,0,179.6
6265,250.64,13.96,13.78,13.79,30,0.00,-2.34,1.22,2319,0.927755014017684,58,15.5,82.4,35.85,2.34,16.08,21.18,151.79,14.22,11.75,-2.47,-1.13,1.34,1,10,0,0,18,74.90,0,0,5.63,10.8814933333333,0,179.6
6266,250.68,14.09,13.90,13.79,30,0.78,-2.34,2.11,2295,0.941643059490085,58,15.5,82.4,36.01,2.34,15.69,20.78,146.60,14.22,11.60,-2.62,-1.13,1.49,1,10,0,0,19,74.90,0,0,5.63,10.7688533333333,0,179.6
6267,250.72,14.05,13.78,13.85,30,0.78,-2.34,1.36,2324,0.924983860555197,58,15.5,82.4,35.82,2.32,15.29,20.39,143.96,14.22,11.60,-2.62,-1.57,1.05,1,10,0,0,19,74.90,0,0,5.63,10.90496,0,179.6
6268,250.76,14.13,13.78,13.94,30,0.78,-2.34,1.35,2301,0.919165580182529,58,15.5,82.4,35.25,2.3,15.69,20.00,146.64,14.22,11.46,-2.76,-1.58,1.19,1,10,0,0,18,74.90,0,0,5.63,10.79936,0,179.6
6269,250.8,14.05,13.78,13.94,30,0.78,-2.34,0.77,2318,0.90537216828479,58,15.5,82.4,34.97,2.32,15.29,20.39,143.98,14.22,11.31,-2.91,-1.58,1.33,1,10,0,0,18,74.90,0,0,5.38,10.3824,0,179.6
6270,250.84,14.00,13.78,13.99,30,0.78,-2.34,0.10,2311,0.916906435911303,58,16,82.4,35.32,2.32,15.29,20.39,144.00,14.22,11.31,-2.91,-1.80,1.11,1,10,0,0,19,74.90,0,0,5.38,10.3544,0,179.6
6271,250.88,14.13,13.78,14.02,30,0.78,-2.34,0.80,2319,0.914618369987063,58,16,82.4,35.35,2.32,15.29,20.39,143.96,14.22,11.31,-2.91,-1.80,1.11,1,10,0,0,19,74.90,0,0,5.38,10.38912,0,179.6
6272,250.92,14.05,13.78,14.02,30,1.56,-2.34,0.21,2318,0.924231640245875,58,16,82.4,35.71,2.34,15.69,20.39,146.55,14.22,11.31,-2.91,-1.80,1.11,1,10,0,0,18,74.90,0,0,5.38,10.38576,0,179.6
6273,250.96,14.00,13.78,14.04,30,1.56,-2.34,-0.28,2302,0.940501792114695,58,16,82.4,36.08,2.32,15.29,20.78,143.95,14.22,11.31,-2.91,-1.58,1.33,1,10,0,0,18,74.90,0,0,5.38,10.31184,0,179.6
6274,251,14.17,13.90,14.04,30,2.34,-2.34,0.91,2326,0.935339638865004,58,16,82.4,36.26,2.36,15.69,20.78,146.58,14.22,11.46,-2.76,-1.58,1.19,1,10,0,0,18,74.90,0,0,5.63,10.9166933333333,0,179.6
6275,251.04,14.21,13.90,14.03,30,3.13,-2.34,1.30,2318,0.924231640245875,58,16,82.4,35.71,2.32,15.29,20.78,143.84,14.22,11.46,-2.76,-1.58,1.18,1,10,0,0,19,74.90,0,0,5.63,10.88032,0,179.6
6276,251.08,14.21,13.90,14.05,30,3.13,-2.34,1.17,2321,0.918483412322275,58,16,82.4,35.53,2.3,15.29,20.78,141.45,14.22,11.46,-2.76,-1.79,0.97,1,10,0,0,19,74.90,0,0,5.63,10.8932266666667,0,179.6
6277,251.12,14.26,13.90,14.05,30,3.91,-2.34,1.46,2321,0.908918569582077,58,16,82.4,35.16,2.3,14.90,20.00,138.68,14.22,11.31,-2.91,-1.79,1.12,1,10,0,0,19,74.90,0,0,5.63,10.8932266666667,0,179.6
6278,251.16,14.30,13.90,14.08,30,3.91,-2.34,1.51,2319,0.909604397973483,59,16,82.4,35.16,2.32,14.90,20.00,138.76,14.22,11.31,-2.91,-2.25,0.66,1,10,0,0,19,74.90,0,0,5.63,10.8850133333333,0,179.6
6279,251.2,14.09,13.78,14.13,30,3.91,-2.34,-0.33,2320,0.905269964435823,59,16,82.4,35,2.3,14.51,20.00,133.57,14.22,11.17,-3.05,-2.69,0.37,1,10,0,0,19,74.90,0,0,5.38,10.39248,0,179.6
6280,251.24,13.92,13.78,14.13,30,3.91,-2.34,-1.55,2331,0.895914209115282,59,16.5,82.4,34.81,2.3,13.73,19.61,128.27,14.22,11.17,-3.05,-2.69,0.37,1,10,0,0,19,74.90,0,0,5.38,10.444,0,179.6
6281,251.28,13.54,13.67,14.19,30,3.91,-2.34,-4.84,2321,0.871599353796446,59,16.5,82.4,33.72,2.28,13.33,18.82,123.18,14.22,11.02,-3.20,-3.58,-0.38,1,10,0,0,19,74.90,0,0,5.38,10.3992,0,179.6
6282,251.32,13.54,13.67,14.19,30,3.91,-2.34,-4.84,2331,0.820768075520275,59,17,82.4,31.88,2.26,12.94,18.82,120.47,14.22,10.88,-3.34,-3.58,-0.24,1,10,0,0,19,74.90,0,0,5.38,10.44064,0,179.6
6283,251.36,13.50,13.55,14.27,30,3.91,-2.34,-5.75,2315,0.796976241900648,59,17,82.4,30.75,2.26,12.55,18.43,115.47,14.22,10.73,-3.49,-3.80,-0.31,1,10,0,0,19,74.90,0,0,5.12,9.87733333333333,0,179.6
6284,251.4,13.46,13.44,14.40,30,3.13,-2.34,-7.05,2329,0.790982286634461,59,17.5,82.4,30.7,2.22,11.76,17.65,107.30,14.22,10.44,-3.78,-4.91,-1.13,1,10,0,0,19,74.90,0,0,5.12,9.936,0,179.6
6285,251.44,13.46,13.44,14.40,30,2.34,-2.34,-7.05,2324,0.75972894482091,59,18,82.4,29.43,2.2,11.37,17.25,102.51,14.22,10.30,-3.92,-4.91,-0.99,1,10,0,0,20,74.90,0,0,4.86,9.42096,0,179.6
6286,251.48,13.33,13.44,14.56,30,2.34,-2.34,-9.23,2329,0.750370290866159,59,18.5,82.4,29.13,2.18,10.98,16.86,97.03,14.22,10.01,-4.21,-5.57,-1.36,1,10,0,0,19,74.90,0,0,4.61,8.94432,0,179.6
6287,251.52,13.50,13.55,14.66,30,3.13,-2.34,-8.64,2326,0.697398408944313,59,19,82.4,27.03,2.16,10.98,16.47,97.27,14.22,9.72,-4.50,-5.67,-1.17,1,10,0,0,19,74.90,0,0,4.61,8.92992,0,179.6
6288,251.56,13.54,13.67,14.66,30,3.13,-2.34,-8.31,2320,0.690074361461364,59,19.5,82.4,26.68,2.18,10.59,16.47,94.66,14.22,9.57,-4.65,-5.67,-1.02,1,10,0,0,20,74.90,0,0,4.61,8.90784,0,179.6
6289,251.6,13.54,13.67,14.67,30,3.13,-2.34,-8.36,2339,0.686117345302982,59,20,82.4,26.75,2.14,10.59,16.47,94.27,14.22,9.43,-4.79,-5.79,-0.99,1,10,0,0,19,74.90,0,0,4.35,8.48368,0,179.6
6290,251.64,13.58,13.78,14.67,30,3.13,-2.34,-8.02,2320,0.692143549951503,59,20,82.4,26.76,2.14,10.20,16.47,92.06,14.22,9.28,-4.94,-5.79,-0.85,1,10,0,0,19,74.90,0,0,4.35,8.41296,0,179.6
6291,251.68,13.83,13.78,14.63,30,3.91,-2.34,-5.74,2334,0.688174807197943,59,20.5,82.4,26.77,2.14,10.20,16.08,89.16,14.22,9.28,-4.94,-5.88,-0.94,1,10,0,0,19,74.90,0,0,4.35,8.46464,0,179.6
6292,251.72,13.83,13.90,14.59,30,4.69,-2.34,-5.43,2322,0.680361757105943,59,20.5,82.4,26.33,2.12,9.41,16.08,84.22,14.22,9.14,-5.08,-6.10,-1.02,1,10,0,0,20,74.90,0,0,4.35,8.42112,0,179.6
6293,251.76,13.96,14.01,14.59,30,5.47,-2.34,-4.48,2333,0.632282958199357,59,21,82.4,24.58,2.1,9.41,15.69,81.07,14.22,8.99,-5.23,-6.10,-0.87,1,10,0,0,20,74.90,0,0,4.35,8.4592,0,179.6
6294,251.8,13.96,14.01,14.61,30,5.47,-2.34,-4.63,2329,0.624474023185917,59,21.5,82.4,24.24,2.1,8.63,15.29,76.48,14.22,8.85,-5.37,-6.41,-1.04,1,10,0,0,19,74.90,0,0,4.10,7.94965333333333,0,179.6
6295,251.84,13.88,13.90,14.64,30,5.47,-2.34,-5.51,2338,0.588834224598931,59,22,82.4,22.94,2.06,7.84,14.90,68.09,14.22,8.56,-5.66,-6.84,-1.18,1,10,0,0,19,74.90,0,0,4.10,7.97866666666667,0,179.6
6296,251.88,13.83,13.90,14.64,30,5.47,-2.34,-5.84,2332,0.569064208382463,59,22,82.4,22.12,2.02,6.27,14.12,55.56,14.22,8.41,-5.81,-6.84,-1.03,1,10,0,0,19,74.90,0,0,3.84,7.4632,0,179.6
6297,251.92,13.62,13.78,15.13,30,5.47,-2.34,-11.04,2333,0.526960994427775,59,22.5,82.4,20.49,1.96,4.71,12.94,42.65,14.22,8.12,-6.10,-7.68,-1.58,1,10,0,0,20,74.90,0,0,3.84,7.4656,0,179.6
6298,251.96,13.62,13.78,15.13,30,5.47,-2.34,-11.04,2345,0.466183368869936,59,23.5,82.4,18.22,1.9,3.14,12.16,36.60,14.22,7.83,-6.39,-7.68,-1.29,1,10,0,0,20,74.90,0,0,3.58,7.00373333333333,0,179.6
6299,252,13.58,13.67,15.53,30,5.47,-2.34,-14.32,2327,0.436316750832707,59,24.5,82.4,16.92,1.86,0.39,11.76,34.44,14.22,7.40,-6.82,-8.12,-1.29,1,10,0,0,19,74.90,0,0,3.33,6.45285333333333,0,179.6
6300,252.04,13.58,13.67,15.45,30,5.47,-2.34,-13.73,2343,0.415709711846318,59,25.5,82.4,16.23,1.88,0.00,11.76,32.28,14.22,7.11,-7.11,-8.26,-1.14,1,10,0,0,19,0.00,0,0,3.33,6.49653333333333,0,179.6
6301,252.08,13.58,13.67,15.45,30,5.47,-2.34,-13.73,2327,0.389684074790458,59,25.5,82.4,15.11,1.88,0.00,11.37,30.10,14.22,6.82,-7.40,-8.26,-0.85,1,10,0,0,18,0.00,0,0,3.33,6.45216,0,179.6
6302,252.12,13.62,13.67,14.93,30,5.47,-2.34,3.13,2328,0.387628865979381,59,25.5,82.4,15.04,1.92,0.00,10.98,27.94,14.22,6.67,-7.55,-8.40,-0.85,1,8,0,0,8,0.00,0,0,3.07,5.95968,0,179.6
6303,252.16,13.71,13.78,14.85,30,6.25,-2.34,3.91,2345,0.406267988487368,59,25,82.4,15.88,1.96,0.00,10.59,25.77,14.22,6.53,-7.69,-8.53,-0.84,1,8,0,0,2,0.00,0,0,3.07,6.00384,0,179.6
6304,252.2,13.79,13.78,14.85,30,6.25,-2.34,3.91,2327,0.417234339744279,59,24.5,82.4,16.18,1.96,0.00,10.59,23.59,14.22,6.38,-7.84,-8.53,-0.69,1,8,0,0,1,0.00,0,0,3.07,5.95648,0,179.6
6305,252.24,13.58,13.78,14.74,30,6.25,-2.34,3.91,2344,0.436526562833369,59,24,82.4,17.05,1.9,0.00,10.20,21.42,14.22,6.24,-7.98,-8.67,-0.69,1,8,0,0,0,0.00,0,0,3.07,5.99936,0,179.6
6306,252.28,13.46,13.67,14.74,30,5.47,-2.34,3.13,2326,0.46312620941733,59,23.5,82.4,17.95,1.8,0.00,9.80,19.25,14.22,6.09,-8.13,-8.67,-0.54,1,8,0,0,0,0.00,0,0,3.07,5.95328,0,179.6
6307,252.32,13.29,13.44,14.71,30,4.69,-2.34,2.34,2343,0.447071375226715,59,23.5,82.4,17.46,1.66,0.00,9.41,17.09,14.22,5.95,-8.27,-8.81,-0.54,1,8,0,0,0,0.00,0,0,3.07,5.99872,0,179.6
6308,252.36,13.08,13.32,14.66,30,3.91,-2.34,1.56,2329,0.415890057977239,59,22.5,82.4,16.14,1.74,0.00,9.41,14.91,14.22,5.80,-8.42,-8.95,-0.53,1,8,0,0,0,0.00,0,0,2.82,5.46421333333333,0,179.6
6309,252.4,13.46,13.21,14.66,30,3.13,-2.34,0.78,2331,0.360875160875161,59,22,82.4,14.02,1.84,0.00,9.02,12.75,14.22,5.66,-8.56,-8.95,-0.39,1,8,0,0,0,0.00,0,0,0.00,0,0,179.6
6310,252.44,13.37,13.09,14.27,30,3.13,-2.34,0.78,2323,0.337580714593199,59,21.5,82.4,13.07,1.88,0.00,9.02,10.60,14.22,5.66,-8.56,-9.09,-0.53,1,8,0,0,0,0.00,0,0,0.00,0,0,179.6
6311,252.48,13.25,13.09,14.27,30,2.34,-2.34,0.00,2328,0.438238453276047,59,21,82.4,17,1.84,0.00,9.02,8.46,14.22,5.51,-8.71,-9.23,-0.52,1,8,0,0,0,0.00,0,0,0.00,0,0,179.6
6312,252.52,13.46,13.21,14.27,30,2.34,-2.34,0.00,2337,0.403294469996791,59,20.5,82.4,15.71,1.72,0.00,8.63,6.32,14.22,5.51,-8.71,-9.23,-0.52,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6313,252.56,14.17,13.55,14.27,30,3.91,-2.34,1.56,2321,0.374143503555268,59,20,82.4,14.47,1.66,0.00,8.63,4.15,14.22,5.37,-8.85,-9.36,-0.51,1,8,0,0,0,0.00,0,0,0.00,0,0,179.6
6314,252.6,14.76,13.90,14.27,30,4.69,-2.34,2.34,2331,0.342379062533519,59,20,82.4,13.3,1.7,0.00,8.24,1.98,14.22,5.37,-8.85,-9.36,-0.51,1,8,0,0,0,0.00,0,0,0.00,0,0,179.6
6315,252.64,15.10,14.13,14.27,30,5.47,-2.34,3.13,2333,0.309163005036974,59,20,82.4,12.02,1.8,0.00,8.24,0.00,14.22,5.22,-9.00,-9.50,-0.50,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6316,252.68,15.65,14.47,14.27,30,7.03,-2.34,4.69,2338,0.312351620147578,59,20,82.4,12.17,1.84,0.00,7.84,0.00,14.22,5.22,-9.00,-9.57,-0.57,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6317,252.72,16.32,14.70,14.27,30,7.03,-2.34,4.69,2324,0.327331397224911,59,20,82.4,12.68,1.74,0.00,7.84,0.00,14.22,5.08,-9.14,-9.57,-0.42,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6318,252.76,16.83,14.81,14.27,30,7.03,-2.34,4.69,2332,0.358996354278362,59,20,82.4,13.95,1.66,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6319,252.8,17.08,14.70,14.27,30,7.81,-2.34,5.47,2318,0.356907149789712,59,20,82.4,13.79,1.62,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6320,252.84,17.08,14.70,14.27,30,7.81,-2.34,5.47,2318,0.330838097292633,58,20,82.4,12.78,1.74,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6321,252.88,17.00,14.59,14.27,30,8.59,-2.34,6.25,2344,0.316193727330915,58,20,82.4,12.35,1.82,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6322,252.92,16.87,14.59,14.27,30,8.59,-2.34,6.25,2328,0.335123523093448,59,20,82.4,13,1.8,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6323,252.96,16.78,14.47,14.27,30,8.59,-2.34,6.25,2325,0.352258064516129,59,20,82.4,13.65,1.7,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6324,253,16.74,14.36,14.27,30,0.00,-2.34,-2.34,2311,0.335958459541324,59,20,82.4,12.94,1.62,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6325,253.04,16.74,14.36,14.27,30,0.00,-2.34,-2.34,2307,0.315282896163018,59,20,82.4,12.12,1.58,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6326,253.08,16.66,14.47,14.27,30,0.00,-2.34,-2.34,2323,0.290635091496233,58,20,82.4,11.25,1.66,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6327,253.12,16.57,14.70,14.27,30,0.00,-2.34,-2.34,2337,0.273713490959666,58,20,82.4,10.66,1.76,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6328,253.16,16.15,15.39,14.27,30,0.00,-2.34,-2.34,2313,0.268511512268944,59,20,82.4,10.35,1.78,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6329,253.2,16.45,16.31,12.50,30,0.00,-2.34,-2.34,2319,0.291849935316947,59,20,82.4,11.28,1.72,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6330,253.24,16.95,17.34,12.50,30,0.00,-2.34,-2.34,2310,0.309677419354839,59,20,82.4,11.92,1.62,0.00,7.84,0.00,14.22,4.50,-9.72,-9.57,0.16,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6331,253.28,17.80,18.38,12.67,30,0.00,-2.34,-2.34,2307,0.328703001408603,59,20,82.4,12.64,1.62,0.00,7.84,0.00,14.22,4.50,-9.72,-9.57,0.16,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6332,253.32,19.14,19.75,12.67,30,0.00,-2.34,-2.34,2331,0.252482573726542,58,20,82.4,9.81,1.66,0.00,7.84,0.00,14.22,4.50,-9.72,-9.57,0.16,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6333,253.36,19.86,20.33,12.67,30,0.00,-2.34,-2.34,2308,0.269873253168671,58,20,82.4,10.38,1.7,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6334,253.4,19.73,20.33,12.67,30,0.00,-2.34,-2.34,2312,0.284750162232317,58,20,82.4,10.97,1.74,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6335,253.44,19.82,20.33,12.67,30,0.00,-2.34,-2.34,2306,0.287573194534808,58,20,82.4,11.05,1.72,0.39,7.84,2.98,14.22,4.64,-9.58,-9.45,0.13,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
6336,253.48,19.82,20.33,12.67,30,0.00,-2.34,-2.34,2323,0.290345495640943,58,20.5,82.4,11.24,1.66,2.75,8.24,25.62,14.22,4.64,-9.58,-9.45,0.13,1,8,0,0,1,0.00,0,0,2.30,4.45968,0,179.6
